,Unnamed: 0,Rad21,ctcf,ctcfloc,nearest,ctcfread
450,21,185.8327034256623,529.6553484878514,16156,769.0,466.0342854052519
451,22,820.0297983720195,860.802772330585,16925,769.0,906.3264448222596
452,23,24.987710568450925,144.58558259556926,17694,769.0,144.62129990231634
453,24,85.45861305260736,239.72551737633623,18463,769.0,255.06520089368703
454,25,954.6601969300392,918.1566996359932,19232,769.0,844.2253838223711
455,26,1078.8701201330764,1021.4877523635045,20001,769.0,1280.547147536107
456,27,853.5681920595201,978.0512012498737,20770,769.0,1136.2894369839075
457,28,613.0132597002905,705.5544784870586,21539,769.0,543.6678834421148
458,29,306.65664183469,501.62344982136375,22308,769.0,444.2625551202793
459,30,51.51840154936195,298.1717042513581,23078,769.0,304.5860703795466
460,31,175.05327082194802,497.9325749397353,23847,769.0,579.823208417694
461,32,31.170347360044488,134.68246049998268,24616,769.0,91.98810557946008
462,33,371.8904248281417,679.9074530062815,25385,769.0,634.5506773972207
463,34,568.8400878227438,752.4351747320462,26154,769.0,678.181399411194
464,35,789.791668344503,947.7274110217226,26923,769.0,973.3723209837316
465,36,185.22729791660677,426.1726499308774,27692,769.0,481.0577973520633
466,37,22.137482862101034,117.89239978435536,28461,769.0,125.32197719813556
467,38,472.0555699370093,550.8022194116937,29230,769.0,344.85722679844383
468,0,85.21216479228387,287.0041096527176,5,769.0,297.27045584045584
469,1,192.545739734039,343.4815882480989,774,769.0,525.2590052840479
470,2,114.7859560311023,271.5872103397992,1543,769.0,387.1011923198676
471,3,10.961590013518569,66.31411496897623,2312,769.0,51.9286878759101
472,4,369.6884631978601,482.83601733913866,3081,769.0,512.1753333576838
473,5,1000.6495853347524,922.9770754482298,3850,769.0,761.3282610124917
474,6,55.89553695554213,182.31645934779817,4619,769.0,144.27400394477317
475,7,399.6694298232999,536.8662285380984,5388,769.0,504.3696592154285
476,8,909.2547837508748,895.0212412420921,6157,769.0,948.8477951883508
477,9,75.56853721440831,163.95820476069417,6926,769.0,121.31536842233425
478,10,89.9375423054429,253.56782025042875,7696,769.0,224.7274540385224
479,11,68.98408260706992,260.7305286232085,8465,769.0,184.49418060730025
480,12,59.65119414003701,153.53311659671866,9234,769.0,143.9727782647868
481,13,820.6512765937048,779.402863711838,10003,769.0,907.9203930162904
482,14,11.834874066403966,95.81973005495092,10772,769.0,81.86790111281563
483,15,445.4391578220727,732.0023787347506,11541,769.0,808.5028218520955
484,16,32.16685554309163,165.63124766641505,12310,769.0,124.86459273869532
485,17,1219.5652889234043,941.981653924825,13079,769.0,965.1663689823946
486,18,1352.213386257083,913.4814265238646,13848,769.0,867.2156359120462
487,19,433.5935686139155,509.62493588307433,14617,769.0,470.1478026152385
488,20,558.6821334407149,588.0714945660299,15387,769.0,762.2057445150608
489,21,313.97508365212224,476.964849563446,16156,769.0,627.1125754255241
490,22,701.8364272634011,775.1694870647983,16925,769.0,863.404476221784
491,23,22.44286440206709,130.2021037805506,17694,769.0,75.3850006087613
