birth,life,deltactcf,clife,cof,sep,face,frip
0.075,50,40,17.0,1.7,74,1.0,0.028698012498960902
0.075,50,4,17.0,1.7,100,1.0,0.029688633687640124
0.075,50,4,17.0,1.7,74,1.0,0.029645882625898432
0.075,50,5000,17.0,1.7,100,1.0,0.010705235568315617
0.075,50,5000,17.0,1.7,74,1.0,0.010527475008902129
0.075,50,8,17.0,1.7,100,1.0,0.02929334344102324
0.075,50,8,17.0,1.7,74,1.0,0.029338288334675375
0.1,50,1000,17.0,1.7,100,1.0,0.016635326376231874
0.1,50,1000,17.0,1.7,74,1.0,0.01608828554306707
0.1,50,100,17.0,1.7,100,1.0,0.031461649381441636
0.1,50,100,17.0,1.7,74,1.0,0.03189813855558464
0.1,50,10,17.0,1.7,100,1.0,0.034414538944176516
0.1,50,10,17.0,1.7,74,1.0,0.03446762788977986
0.1,50,1500,17.0,1.7,100,1.0,0.013499690317585767
0.1,50,1500,17.0,1.7,74,1.0,0.01286218512209254
0.1,50,200,17.0,1.7,100,1.0,0.029047247536250584
0.1,50,200,17.0,1.7,74,1.0,0.028696903299929154
0.1,50,20,17.0,1.7,100,1.0,0.03422988435297344
0.1,50,20,17.0,1.7,74,1.0,0.034433593842084304
0.1,50,3000,17.0,1.7,100,1.0,0.010878775464120388
0.1,50,3000,17.0,1.7,74,1.0,0.01064774742024375
0.1,50,400,17.0,1.7,100,1.0,0.024365036532847304
0.1,50,400,17.0,1.7,74,1.0,0.024409103372635042
0.1,50,40,17.0,1.7,100,1.0,0.03344899756447685
0.1,50,40,17.0,1.7,74,1.0,0.03367102074847361
0.1,50,4,17.0,1.7,100,1.0,0.03487758028355296
0.1,50,4,17.0,1.7,74,1.0,0.034773400811675625
0.1,50,5000,17.0,1.7,100,1.0,0.010646457200922596
0.1,50,5000,17.0,1.7,74,1.0,0.01032619880965822
0.1,50,8,17.0,1.7,100,1.0,0.03472546170099518
0.1,50,8,17.0,1.7,74,1.0,0.03476492424815785
0.0001,66,1000,17.0,1.7,100,1.0,0.012075099598380618
0.0001,66,1000,17.0,1.7,74,1.0,0.011729189180470653
0.0001,66,100,17.0,1.7,100,1.0,0.0123266052678269
0.0001,66,100,17.0,1.7,74,1.0,0.011883607303839888
0.0001,66,10,17.0,1.7,100,1.0,0.01203805706543654
0.0001,66,10,17.0,1.7,74,1.0,0.012058907898018206
0.0001,66,1500,17.0,1.7,100,1.0,0.012223477798029
0.0001,66,1500,17.0,1.7,74,1.0,0.011865348944834098
0.0001,66,200,17.0,1.7,100,1.0,0.011976356070259198
0.0001,66,200,17.0,1.7,74,1.0,0.011843128983469956
0.0001,66,20,17.0,1.7,100,1.0,0.01204957176728657
0.0001,66,20,17.0,1.7,74,1.0,0.011901293693322598
0.0001,66,3000,17.0,1.7,100,1.0,0.012145941063565542
0.0001,66,3000,17.0,1.7,74,1.0,0.01200501869136847
0.0001,66,400,17.0,1.7,100,1.0,0.012083191664381683
0.0001,66,400,17.0,1.7,74,1.0,0.011926987656128448
0.0001,66,40,17.0,1.7,100,1.0,0.012057057371893096
0.0001,66,40,17.0,1.7,74,1.0,0.011835068059410387
0.0001,66,4,17.0,1.7,100,1.0,0.011944726527847224
0.0001,66,4,17.0,1.7,74,1.0,0.012124887870399895
0.0001,66,5000,17.0,1.7,100,1.0,0.012326560105808158
0.0001,66,5000,17.0,1.7,74,1.0,0.011898446252855195
0.0001,66,8,17.0,1.7,100,1.0,0.012107829158534814
0.0001,66,8,17.0,1.7,74,1.0,0.01199875928519939
0.00025,66,1000,17.0,1.7,100,1.0,0.012113863126824626
0.00025,66,1000,17.0,1.7,74,1.0,0.01188265939773222
0.00025,66,100,17.0,1.7,100,1.0,0.012089228858529977
0.00025,66,100,17.0,1.7,74,1.0,0.011798301957723883
0.00025,66,10,17.0,1.7,100,1.0,0.012222510040484524
0.00025,66,10,17.0,1.7,74,1.0,0.012071615299006064
0.00025,66,1500,17.0,1.7,100,1.0,0.01228218842239391
0.00025,66,1500,17.0,1.7,74,1.0,0.011781025004125376
0.00025,66,200,17.0,1.7,100,1.0,0.012182475523798772
0.00025,66,200,17.0,1.7,74,1.0,0.011914601600273949
0.00025,66,20,17.0,1.7,100,1.0,0.012302675849610478
0.00025,66,20,17.0,1.7,74,1.0,0.011973039267382725
0.00025,66,3000,17.0,1.7,100,1.0,0.012162284875562509
0.00025,66,3000,17.0,1.7,74,1.0,0.012031226310101777
0.00025,66,400,17.0,1.7,100,1.0,0.012249862094549912
0.00025,66,400,17.0,1.7,74,1.0,0.01207321209895445
0.00025,66,40,17.0,1.7,100,1.0,0.01226573815706705
0.00025,66,40,17.0,1.7,74,1.0,0.011859549843856043
0.00025,66,4,17.0,1.7,100,1.0,0.012350504040387749
0.00025,66,4,17.0,1.7,74,1.0,0.011909801274710386
0.00025,66,5000,17.0,1.7,100,1.0,0.012040763560702591
0.00025,66,5000,17.0,1.7,74,1.0,0.011880383926787901
0.00025,66,8,17.0,1.7,100,1.0,0.012238289327247213
0.00025,66,8,17.0,1.7,74,1.0,0.011857733437387948
0.0005,66,1000,17.0,1.7,100,1.0,0.011967401087114308
0.0005,66,1000,17.0,1.7,74,1.0,0.011995780328963122
0.0005,66,100,17.0,1.7,100,1.0,0.012414727656897691
0.0005,66,100,17.0,1.7,74,1.0,0.011970014404698835
0.0005,66,10,17.0,1.7,100,1.0,0.01207581090017581
0.0005,66,10,17.0,1.7,74,1.0,0.012094525097799343
0.0005,66,1500,17.0,1.7,100,1.0,0.012219751931482765
0.0005,66,1500,17.0,1.7,74,1.0,0.011947331656714065
0.0005,66,200,17.0,1.7,100,1.0,0.012246700753237956
0.0005,66,200,17.0,1.7,74,1.0,0.01190659898981001
0.0005,66,20,17.0,1.7,100,1.0,0.012224372973757641
0.0005,66,20,17.0,1.7,74,1.0,0.012009837627654044
0.0005,66,3000,17.0,1.7,100,1.0,0.012089030468233359
0.0005,66,3000,17.0,1.7,74,1.0,0.012087269397645371
0.0005,66,400,17.0,1.7,100,1.0,0.012071454378296424
0.0005,66,400,17.0,1.7,74,1.0,0.011913125149661223
0.0005,66,40,17.0,1.7,100,1.0,0.012145192664397814
0.0005,66,40,17.0,1.7,74,1.0,0.01195182924786628
0.0005,66,4,17.0,1.7,100,1.0,0.012150441136147357
0.0005,66,4,17.0,1.7,74,1.0,0.012067625160207299
0.0005,66,5000,17.0,1.7,100,1.0,0.012113043758770302
0.0005,66,5000,17.0,1.7,74,1.0,0.011867944520196976
0.0005,66,8,17.0,1.7,100,1.0,0.01225292343424894
0.0005,66,8,17.0,1.7,74,1.0,0.012149968920094244
0.00075,66,1000,17.0,1.7,100,1.0,0.012061326795593477
0.00075,66,1000,17.0,1.7,74,1.0,0.011837151219560613
0.00075,66,100,17.0,1.7,100,1.0,0.012065710737269955
0.00075,66,100,17.0,1.7,74,1.0,0.011945589693134008
0.00075,66,10,17.0,1.7,100,1.0,0.012201646800754851
0.00075,66,10,17.0,1.7,74,1.0,0.012119425003132804
0.00075,66,1500,17.0,1.7,100,1.0,0.01211592122453588
0.00075,66,1500,17.0,1.7,74,1.0,0.012084268108542694
0.00075,66,200,17.0,1.7,100,1.0,0.01232262617138986
0.00075,66,200,17.0,1.7,74,1.0,0.01199953349123497
0.00075,66,20,17.0,1.7,100,1.0,0.01231370989854675
0.00075,66,20,17.0,1.7,74,1.0,0.012036051449961352
0.00075,66,3000,17.0,1.7,100,1.0,0.012315727673026985
0.00075,66,3000,17.0,1.7,74,1.0,0.01194087993975089
0.00075,66,400,17.0,1.7,100,1.0,0.012095985419119663
0.00075,66,400,17.0,1.7,74,1.0,0.011923571968282367
0.00075,66,40,17.0,1.7,100,1.0,0.012340818400296778
0.00075,66,40,17.0,1.7,74,1.0,0.012007924445431502
0.00075,66,4,17.0,1.7,100,1.0,0.012307701737124793
0.00075,66,4,17.0,1.7,74,1.0,0.012034521648612198
0.00075,66,5000,17.0,1.7,100,1.0,0.011966920434200551
0.00075,66,5000,17.0,1.7,74,1.0,0.011837635098332851
0.00075,66,8,17.0,1.7,100,1.0,0.012393627316569622
0.00075,66,8,17.0,1.7,74,1.0,0.011898992167367464
0.001,66,1000,17.0,1.7,100,1.0,0.01222918111582445
0.001,66,1000,17.0,1.7,74,1.0,0.011900984755337246
0.001,66,100,17.0,1.7,100,1.0,0.01223529734350554
0.001,66,100,17.0,1.7,74,1.0,0.012119745107551363
0.001,66,10,17.0,1.7,100,1.0,0.01237037048984661
0.001,66,10,17.0,1.7,74,1.0,0.011908152364740375
0.001,66,1500,17.0,1.7,100,1.0,0.012210117905127502
0.001,66,1500,17.0,1.7,74,1.0,0.011961253717491722
0.001,66,200,17.0,1.7,100,1.0,0.012290835336053808
0.001,66,200,17.0,1.7,74,1.0,0.011993083014986593
0.001,66,20,17.0,1.7,100,1.0,0.012447695930579525
0.001,66,20,17.0,1.7,74,1.0,0.012070281530595407
0.001,66,3000,17.0,1.7,100,1.0,0.012243563605864611
0.001,66,3000,17.0,1.7,74,1.0,0.011812119798458288
0.001,66,400,17.0,1.7,100,1.0,0.01208190454684753
0.001,66,400,17.0,1.7,74,1.0,0.011980129952468216
0.001,66,40,17.0,1.7,100,1.0,0.012362868755947677
0.001,66,40,17.0,1.7,74,1.0,0.012158714718723752
0.001,66,4,17.0,1.7,100,1.0,0.01237195277343183
0.001,66,4,17.0,1.7,74,1.0,0.012339490587317165
0.001,66,5000,17.0,1.7,100,1.0,0.012103211342118421
0.001,66,5000,17.0,1.7,74,1.0,0.011905008393435626
0.001,66,8,17.0,1.7,100,1.0,0.012374909272730205
0.001,66,8,17.0,1.7,74,1.0,0.01205426514323432
