birth,deltactcf,clife,cof,sep,face,frip
0.005,1500,30.0,30.0,500,1.0,0.009874045801526718
0.005,200,30.0,30.0,100,1.0,0.009945801526717557
0.005,200,30.0,30.0,500,1.0,0.010389946331544385
0.005,20,30.0,30.0,100,1.0,0.009744091469715657
0.005,20,30.0,30.0,500,1.0,0.01054226807560252
0.005,3000,30.0,30.0,100,1.0,0.008992469748991634
0.005,3000,30.0,30.0,500,1.0,0.009759525317510584
0.005,400,30.0,30.0,100,1.0,0.009593259775325845
0.005,400,30.0,30.0,500,1.0,0.010947081569385645
0.005,40,30.0,30.0,100,1.0,0.009843748124937497
0.005,40,30.0,30.0,500,1.0,0.010806176872562419
0.005,4,30.0,30.0,100,1.0,0.009841894729824328
0.005,4,30.0,30.0,500,1.0,0.011180839361312044
0.005,800,30.0,30.0,100,1.0,0.009155815193839794
0.005,800,30.0,30.0,500,1.0,0.010304893496449882
0.005,80,30.0,30.0,100,1.0,0.009947288242941431
0.005,80,30.0,30.0,500,1.0,0.010864512150405013
0.005,8,30.0,30.0,100,1.0,0.010113360445348179
0.005,8,30.0,30.0,500,1.0,0.010404196806560219
0.0075,1000,30.0,30.0,100,1.0,0.009530221007366913
0.0075,1000,30.0,30.0,500,1.0,0.010756708556951898
0.0075,100,30.0,30.0,100,1.0,0.010366698889962998
0.0075,100,30.0,30.0,500,1.0,0.01088557951931731
0.0075,10,30.0,30.0,100,1.0,0.010508593619787326
0.0075,10,30.0,30.0,500,1.0,0.011237791259708658
0.0075,1500,30.0,30.0,100,1.0,0.009341991399713324
0.0075,1500,30.0,30.0,500,1.0,0.010123304110137005
0.0075,200,30.0,30.0,100,1.0,0.010273959131971065
0.0075,200,30.0,30.0,500,1.0,0.011029984332811094
0.0075,20,30.0,30.0,100,1.0,0.010322160738691289
0.0075,20,30.0,30.0,500,1.0,0.01140669688989633
0.0075,3000,30.0,30.0,100,1.0,0.00904646488216274
0.0075,3000,30.0,30.0,500,1.0,0.009750325010833694
0.0075,400,30.0,30.0,100,1.0,0.00994082802760092
0.0075,400,30.0,30.0,500,1.0,0.010732841094703157
0.0075,40,30.0,30.0,100,1.0,0.010532757758591953
0.0075,40,30.0,30.0,500,1.0,0.011142371412380413
0.0075,4,30.0,30.0,100,1.0,0.010893359778659288
0.0075,4,30.0,30.0,500,1.0,0.011227940931364378
0.0075,800,30.0,30.0,100,1.0,0.009508256941898063
0.0075,800,30.0,30.0,500,1.0,0.010198323277442582
0.0075,80,30.0,30.0,100,1.0,0.01019240308010267
0.0075,80,30.0,30.0,500,1.0,0.011193623120770692
