birth,life,deltactcf,clife,cof,sep,face,frip
0.01,66,3000,17.0,170,100,1.0,0.0016921127760125164
0.01,66,3000,17.0,170,74,1.0,0.0017000361048006977
0.01,66,400,17.0,170,100,1.0,0.0018609364667172051
0.01,66,400,17.0,170,74,1.0,0.0018876445898010762
0.01,66,40,17.0,170,100,1.0,0.001972723753608929
0.01,66,40,17.0,170,74,1.0,0.0019742576493169245
0.01,66,4,17.0,170,100,1.0,0.002111966322037452
0.01,66,4,17.0,170,74,1.0,0.0019319666446233003
0.01,66,5000,17.0,170,100,1.0,0.0017186793335376377
0.01,66,5000,17.0,170,74,1.0,0.0017231766765468922
0.01,66,8,17.0,170,100,1.0,0.0019793835384441685
0.01,66,8,17.0,170,74,1.0,0.0020624476573443493
0.025,66,1000,17.0,170,100,1.0,0.001941421635832836
0.025,66,1000,17.0,170,74,1.0,0.0018525422866621918
0.025,66,100,17.0,170,100,1.0,0.0023008596912853434
0.025,66,100,17.0,170,74,1.0,0.0022666866835321167
0.025,66,10,17.0,170,100,1.0,0.0023066839787738514
0.025,66,10,17.0,170,74,1.0,0.0024695844970204234
0.025,66,1500,17.0,170,100,1.0,0.0018511201793577315
0.025,66,1500,17.0,170,74,1.0,0.0017441360716736127
0.025,66,200,17.0,170,100,1.0,0.0023719672897949966
0.025,66,200,17.0,170,74,1.0,0.002233609226947829
0.025,66,20,17.0,170,100,1.0,0.002348536266713979
0.025,66,20,17.0,170,74,1.0,0.0023733881563846562
0.025,66,3000,17.0,170,100,1.0,0.0017548944337811901
0.025,66,3000,17.0,170,74,1.0,0.0016383229506183102
0.025,66,400,17.0,170,100,1.0,0.0021228181099695155
0.025,66,400,17.0,170,74,1.0,0.0021689878372728095
0.025,66,40,17.0,170,100,1.0,0.0022742963596187036
0.025,66,40,17.0,170,74,1.0,0.002400769491319339
0.025,66,4,17.0,170,100,1.0,0.0023002161325182662
0.025,66,4,17.0,170,74,1.0,0.0023223587973503295
0.025,66,5000,17.0,170,100,1.0,0.0017187422377780287
0.025,66,5000,17.0,170,74,1.0,0.0016561855216027058
0.025,66,8,17.0,170,100,1.0,0.0024490749850804047
0.025,66,8,17.0,170,74,1.0,0.002382048345692921
0.05,66,1000,17.0,170,100,1.0,0.0020908450136292523
0.05,66,1000,17.0,170,74,1.0,0.0020266121803807894
0.05,66,100,17.0,170,100,1.0,0.002833053758931596
0.05,66,100,17.0,170,74,1.0,0.0028834048014599314
0.05,66,10,17.0,170,100,1.0,0.003010511459862256
0.05,66,10,17.0,170,74,1.0,0.003024223893012099
0.05,66,1500,17.0,170,100,1.0,0.0018928079485152987
0.05,66,1500,17.0,170,74,1.0,0.0017998965421101262
0.05,66,200,17.0,170,100,1.0,0.0026860788077227053
0.05,66,200,17.0,170,74,1.0,0.00272023627109193
0.05,66,20,17.0,170,100,1.0,0.0030846271714059905
0.05,66,20,17.0,170,74,1.0,0.0030684895839333814
0.05,66,3000,17.0,170,100,1.0,0.0016909724350392748
0.05,66,3000,17.0,170,74,1.0,0.0017234287188963877
0.05,66,400,17.0,170,100,1.0,0.0025704430716624463
0.05,66,400,17.0,170,74,1.0,0.002514742173260859
0.05,66,40,17.0,170,100,1.0,0.0029417942224874596
0.05,66,40,17.0,170,74,1.0,0.003022335613708055
0.05,66,4,17.0,170,100,1.0,0.003016340586138486
0.05,66,4,17.0,170,74,1.0,0.0031407660953056845
0.05,66,5000,17.0,170,100,1.0,0.0016969080146453975
0.05,66,5000,17.0,170,74,1.0,0.0016329134340876466
0.05,66,8,17.0,170,100,1.0,0.003137565122018097
0.05,66,8,17.0,170,74,1.0,0.0031439182198791226
0.075,66,1000,17.0,170,100,1.0,0.0023173873772157614
0.075,66,1000,17.0,170,74,1.0,0.0020911443272126507
0.075,66,100,17.0,170,100,1.0,0.0033848707237213505
0.075,66,100,17.0,170,74,1.0,0.0034295933344547034
0.075,66,10,17.0,170,100,1.0,0.003552175035081211
0.075,66,10,17.0,170,74,1.0,0.003669041896989122
0.075,66,1500,17.0,170,100,1.0,0.001926843981354538
0.075,66,1500,17.0,170,74,1.0,0.0018475528407140207
0.075,66,200,17.0,170,100,1.0,0.0032309956612203423
0.075,66,200,17.0,170,74,1.0,0.0032772348862769676
0.075,66,20,17.0,170,100,1.0,0.0035453700866143003
0.075,66,20,17.0,170,74,1.0,0.0035817685999543773
0.075,66,3000,17.0,170,100,1.0,0.0016625461700995178
0.075,66,3000,17.0,170,74,1.0,0.001684410808469261
0.075,66,400,17.0,170,100,1.0,0.0028338860304198453
0.075,66,400,17.0,170,74,1.0,0.002932042682716081
0.075,66,40,17.0,170,100,1.0,0.0034652300843561992
0.075,66,40,17.0,170,74,1.0,0.003633654229446097
0.075,66,4,17.0,170,100,1.0,0.0036265520411619544
0.075,66,4,17.0,170,74,1.0,0.0036708345526310334
0.075,66,5000,17.0,170,100,1.0,0.0016296295101533896
0.075,66,5000,17.0,170,74,1.0,0.0015612970716117542
0.075,66,8,17.0,170,100,1.0,0.0036291262762302616
0.075,66,8,17.0,170,74,1.0,0.003606379595984267
0.1,66,1000,17.0,170,100,1.0,0.002403965459853458
0.1,66,1000,17.0,170,74,1.0,0.002386423283324846
0.1,66,100,17.0,170,100,1.0,0.003998541032186736
0.1,66,100,17.0,170,74,1.0,0.003913658745647971
0.1,66,10,17.0,170,100,1.0,0.004062729750773106
0.1,66,10,17.0,170,74,1.0,0.004124407536527087
0.1,66,1500,17.0,170,100,1.0,0.0020231953887819305
0.1,66,1500,17.0,170,74,1.0,0.0019318341540070923
0.1,66,200,17.0,170,100,1.0,0.0037662366988323857
0.1,66,200,17.0,170,74,1.0,0.003622595295315823
0.1,66,20,17.0,170,100,1.0,0.004096196566220276
0.1,66,20,17.0,170,74,1.0,0.0042315601864546205
0.1,66,3000,17.0,170,100,1.0,0.0016859832050077053
0.1,66,3000,17.0,170,74,1.0,0.0015351226863106087
0.1,66,400,17.0,170,100,1.0,0.003184365143719327
0.1,66,400,17.0,170,74,1.0,0.00327901832518036
0.1,66,40,17.0,170,100,1.0,0.004089573292237851
0.1,66,40,17.0,170,74,1.0,0.004117448898945375
0.1,66,4,17.0,170,100,1.0,0.004086809318038854
0.1,66,4,17.0,170,74,1.0,0.004333748470597452
0.1,66,5000,17.0,170,100,1.0,0.0015698303051808753
0.1,66,5000,17.0,170,74,1.0,0.0015455468175753987
0.1,66,8,17.0,170,100,1.0,0.004191152643224451
0.1,66,8,17.0,170,74,1.0,0.004248803552131026
