birth,deltactcf,clife,cof,sep,face,frip
0.00025,3000,17.0,17.0,100,1.0,0.006431747724924164
0.00025,3000,17.0,17.0,500,1.0,0.006736091203040102
0.00025,400,17.0,17.0,100,1.0,0.006605566852228408
0.00025,400,17.0,17.0,500,1.0,0.006603270109003634
0.00025,40,17.0,17.0,100,1.0,0.006570252341744725
0.00025,40,17.0,17.0,500,1.0,0.006997766592219741
0.00025,4,17.0,17.0,100,1.0,0.0063427680922697426
0.00025,4,17.0,17.0,500,1.0,0.006980599353311777
0.00025,800,17.0,17.0,100,1.0,0.0063864328810960365
0.00025,800,17.0,17.0,500,1.0,0.006804993499783326
0.00025,80,17.0,17.0,100,1.0,0.0064500850028334274
0.00025,80,17.0,17.0,500,1.0,0.007028684289476316
0.00025,8,17.0,17.0,100,1.0,0.006571669055635188
0.00025,8,17.0,17.0,500,1.0,0.006837444581486049
0.0005,1000,17.0,17.0,100,1.0,0.0064650921697389915
0.0005,1000,17.0,17.0,500,1.0,0.006784042801426715
0.0005,100,17.0,17.0,100,1.0,0.006609330311010367
0.0005,100,17.0,17.0,500,1.0,0.006879029300976699
0.0005,10,17.0,17.0,100,1.0,0.006497833261108704
0.0005,10,17.0,17.0,500,1.0,0.00696109870329011
0.0005,1500,17.0,17.0,100,1.0,0.006473129104303477
0.0005,1500,17.0,17.0,500,1.0,0.006930247674922498
0.0005,200,17.0,17.0,100,1.0,0.006139271309043634
0.0005,200,17.0,17.0,500,1.0,0.006664655488516284
0.0005,20,17.0,17.0,100,1.0,0.006523274109136971
0.0005,20,17.0,17.0,500,1.0,0.006983166105536851
0.0005,3000,17.0,17.0,100,1.0,0.006390933031101036
0.0005,3000,17.0,17.0,500,1.0,0.006719857328577619
0.0005,400,17.0,17.0,100,1.0,0.006596016533884463
0.0005,400,17.0,17.0,500,1.0,0.006706173539117971
0.0005,40,17.0,17.0,100,1.0,0.006413510450348345
0.0005,40,17.0,17.0,500,1.0,0.00697324910830361
0.0005,4,17.0,17.0,100,1.0,0.006654105136837895
0.0005,4,17.0,17.0,500,1.0,0.007096569885662855
0.0005,800,17.0,17.0,100,1.0,0.006394066468882296
0.0005,800,17.0,17.0,500,1.0,0.00681317710590353
0.0005,80,17.0,17.0,100,1.0,0.006363695456515217
0.0005,80,17.0,17.0,500,1.0,0.006688972965765525
0.0005,8,17.0,17.0,100,1.0,0.006376095869862329
0.0005,8,17.0,17.0,500,1.0,0.006902946764892163
0.00075,1000,17.0,17.0,100,1.0,0.006557041901396713
0.00075,1000,17.0,17.0,500,1.0,0.006830361012033734
0.00075,100,17.0,17.0,100,1.0,0.006599483316110537
0.00075,100,17.0,17.0,500,1.0,0.006945764858828627
0.00075,10,17.0,17.0,100,1.0,0.006451275042501417
0.00075,10,17.0,17.0,500,1.0,0.006721024034134471
0.00075,1500,17.0,17.0,100,1.0,0.006388129604320144
0.00075,1500,17.0,17.0,500,1.0,0.007022784092803093
0.00075,200,17.0,17.0,100,1.0,0.006637881262708757
0.00075,200,17.0,17.0,500,1.0,0.007018283942798093
0.00075,20,17.0,17.0,100,1.0,0.006567648921630721
0.00075,20,17.0,17.0,500,1.0,0.006909080302676756
0.00075,3000,17.0,17.0,100,1.0,0.006465952198406614
0.00075,3000,17.0,17.0,500,1.0,0.006829310977032568
0.00075,400,17.0,17.0,100,1.0,0.00625099836661222
0.00075,400,17.0,17.0,500,1.0,0.006591203040101337
0.00075,40,17.0,17.0,100,1.0,0.006584586152871762
0.00075,40,17.0,17.0,500,1.0,0.006692506416880563
0.00075,4,17.0,17.0,100,1.0,0.006625384179472649
0.00075,4,17.0,17.0,500,1.0,0.006808726957565252
0.00075,800,17.0,17.0,100,1.0,0.006521987399579986
0.00075,800,17.0,17.0,500,1.0,0.00670570685689523
0.00075,80,17.0,17.0,100,1.0,0.006407476915897196
0.00075,80,17.0,17.0,500,1.0,0.0070143004766825565
0.00075,8,17.0,17.0,100,1.0,0.0067885496183206105
0.00075,8,17.0,17.0,500,1.0,0.007017333911130371
0.001,1000,17.0,17.0,100,1.0,0.0065472782426080865
0.001,1000,17.0,17.0,500,1.0,0.0066999233307776926
0.001,100,17.0,17.0,100,1.0,0.006647724924164139
0.001,100,17.0,17.0,500,1.0,0.007098653288442948
0.001,10,17.0,17.0,100,1.0,0.0066921164038801296
0.001,10,17.0,17.0,500,1.0,0.0067200740024667485
0.001,1500,17.0,17.0,100,1.0,0.0063917430581019365
0.001,1500,17.0,17.0,500,1.0,0.006871329044301476
0.001,200,17.0,17.0,100,1.0,0.0067577652588419615
0.001,200,17.0,17.0,500,1.0,0.006880296009866995
0.001,20,17.0,17.0,100,1.0,0.006792046401546718
0.001,20,17.0,17.0,500,1.0,0.0073714123804126805
0.001,3000,17.0,17.0,100,1.0,0.006523434114470482
0.001,3000,17.0,17.0,500,1.0,0.006574085802860096
0.001,400,17.0,17.0,100,1.0,0.006533724457481916
0.001,400,17.0,17.0,500,1.0,0.007003250108336944
0.001,40,17.0,17.0,100,1.0,0.006770969032301077
0.001,40,17.0,17.0,500,1.0,0.0071600886696223205
0.001,4,17.0,17.0,100,1.0,0.00682563418780626
0.001,4,17.0,17.0,500,1.0,0.0066486716223874125
0.001,800,17.0,17.0,100,1.0,0.006667288909630321
0.001,800,17.0,17.0,500,1.0,0.006793093103103436
0.001,80,17.0,17.0,100,1.0,0.006550201673389113
0.001,80,17.0,17.0,500,1.0,0.006847194906496884
0.001,8,17.0,17.0,100,1.0,0.006663705456848561
0.001,8,17.0,17.0,500,1.0,0.007159221974065802
0.0025,1000,17.0,17.0,100,1.0,0.006679259308643622
0.0025,1000,17.0,17.0,500,1.0,0.007158338611287043
0.0025,100,17.0,17.0,100,1.0,0.00664433814460482
0.0025,100,17.0,17.0,500,1.0,0.007205506850228341
