birth,deltactcf,clife,cof,sep,face,frip
0.005,4,15.0,150,100,1.0,0.00168427
0.005,600,15.0,150,100,1.0,0.001778565
0.005,60,15.0,150,100,1.0,0.00172542
0.005,800,15.0,150,100,1.0,0.00161069
0.005,80,15.0,150,100,1.0,0.001690205
0.005,8,15.0,150,100,1.0,0.00167584
0.0075,1000,15.0,150,100,1.0,0.001624415
0.0075,100,15.0,150,100,1.0,0.001606485
0.0075,10,15.0,150,100,1.0,0.00182646
0.0075,1500,15.0,150,100,1.0,0.001646365
0.0075,200,15.0,150,100,1.0,0.00177268
0.0075,20,15.0,150,100,1.0,0.001775675
0.0075,400,15.0,150,100,1.0,0.001583965
0.0075,40,15.0,150,100,1.0,0.0017606
0.0075,4,15.0,150,100,1.0,0.001807845
0.0075,600,15.0,150,100,1.0,0.001697225
0.0075,60,15.0,150,100,1.0,0.00176232
0.0075,800,15.0,150,100,1.0,0.001637865
0.0075,80,15.0,150,100,1.0,0.00179286
0.0075,8,15.0,150,100,1.0,0.001841335
0.01,1000,15.0,150,100,1.0,0.00150103
0.01,100,15.0,150,100,1.0,0.00179359
0.01,10,15.0,150,100,1.0,0.00175226
0.01,1500,15.0,150,100,1.0,0.001585685
0.01,200,15.0,150,100,1.0,0.001817075
0.01,20,15.0,150,100,1.0,0.0018149
0.01,400,15.0,150,100,1.0,0.00171746
0.01,40,15.0,150,100,1.0,0.00180589
0.01,4,15.0,150,100,1.0,0.00175613
0.01,600,15.0,150,100,1.0,0.00165256
0.01,60,15.0,150,100,1.0,0.00190057
0.01,800,15.0,150,100,1.0,0.001639545
0.01,80,15.0,150,100,1.0,0.00176316
0.01,8,15.0,150,100,1.0,0.00188623
0.025,1000,15.0,150,100,1.0,0.001791905
0.025,100,15.0,150,100,1.0,0.002211225
0.025,10,15.0,150,100,1.0,0.00233279
0.025,1500,15.0,150,100,1.0,0.001618975
0.025,200,15.0,150,100,1.0,0.00206612
0.025,20,15.0,150,100,1.0,0.00221674
0.025,400,15.0,150,100,1.0,0.00214772
0.025,40,15.0,150,100,1.0,0.002306555
0.025,4,15.0,150,100,1.0,0.002363955
0.025,600,15.0,150,100,1.0,0.00202264
0.025,60,15.0,150,100,1.0,0.00211935
0.025,800,15.0,150,100,1.0,0.00192327
0.025,80,15.0,150,100,1.0,0.00222384
0.025,8,15.0,150,100,1.0,0.00230783
0.05,1000,15.0,150,100,1.0,0.001961125
0.05,100,15.0,150,100,1.0,0.002803065
0.05,10,15.0,150,100,1.0,0.002941905
0.05,1500,15.0,150,100,1.0,0.001683765
0.05,200,15.0,150,100,1.0,0.00268714
0.05,20,15.0,150,100,1.0,0.00299766
0.05,400,15.0,150,100,1.0,0.00239737
0.05,40,15.0,150,100,1.0,0.002978635
0.05,4,15.0,150,100,1.0,0.00307186
0.05,600,15.0,150,100,1.0,0.00217653
0.05,60,15.0,150,100,1.0,0.003001255
0.05,800,15.0,150,100,1.0,0.00206234
0.05,80,15.0,150,100,1.0,0.00287555
0.05,8,15.0,150,100,1.0,0.002909225
0.075,1000,15.0,150,100,1.0,0.00198301
0.075,100,15.0,150,100,1.0,0.003320215
0.075,10,15.0,150,100,1.0,0.00362715
0.075,1500,15.0,150,100,1.0,0.00160027
0.075,200,15.0,150,100,1.0,0.003062375
0.075,20,15.0,150,100,1.0,0.003758625
0.075,400,15.0,150,100,1.0,0.00275237
0.075,40,15.0,150,100,1.0,0.00357996
0.075,4,15.0,150,100,1.0,0.00364897
0.075,600,15.0,150,100,1.0,0.002515955
0.075,60,15.0,150,100,1.0,0.00366641
0.075,800,15.0,150,100,1.0,0.00213295
0.075,80,15.0,150,100,1.0,0.00338364
0.075,8,15.0,150,100,1.0,0.003650685
